Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
7741_010_S35_trimmed_1.fastq.gz	GCF_005405385.1_ASM540538v1_genomic.fa	0.013	0.0213	96.36	0.076	94.68-98.13	0.076	0.04-0.13	1	0.971	350/14173	88.75	113	"GCF_005405385.1_ASM540538v1_genomic_NZ_BJDY01000001.1 Lactiplantibacillus mudanjiangensis strain 11050 contig1, whole genome shotgun sequence"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__ST007_71775__bin.7.fa	0.0112	0.0248	96.35	0.065	94.73-98.13	0.065	0.03-0.11	1	1.032	379/18978	88.14	117	ST007_71775_k141_1546	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	FontanaF_2023__SRR20746866__bin.6.fa	0.0086	0.0088	97.77	0.051	95.49-99.40	0.051	0.03-0.09	1	1.067	253/8729	89.21	61	NODE_1_length_116121_cov_33.0000_ID_1072	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0082	0.0101	96.84	0.048	94.35-98.02	0.048	0.03-0.10	1	1.24	217/10617	88.21	28	SRS5653333_k141_170	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.0066	0.0108	97.03	0.039	94.75-97.84	0.039	0.03-0.08	1	1.019	211/14170	87.31	0	VB11-26_k141_193	7741_010_S35
7741_011_S36_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	35.779	33.5184	99.97	164	NA-NA	HIGH	NA-NA	164	163.248	8151/8220	99.97	0	ERS3967740_k141_2100	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.19.fa	27.0524	19.7348	99.64	124	NA-NA	HIGH	NA-NA	124	116.14	5667/6340	99.64	123	AF84_k141_917	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	9.8174	14.799	99.92	45	NA-NA	HIGH	NA-NA	45	47.753	13256/13589	99.92	2	NODE_1_length_274429_cov_22.9992_ID_7781	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	6.1086	6.848	99.41	28	NA-NA	HIGH	NA-NA	28	25.088	8368/10040	99.41	171	NODE_36_length_112572_cov_15.0000_ID_47355	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	3.4906	2.8583	99.56	16	NA-NA	HIGH	NA-NA	16	16.025	6384/7322	99.56	16	NODE_2_length_148631_cov_25.9785_ID_15265	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	3.2725	2.5199	99.77	15	NA-NA	HIGH	NA-NA	15	15.317	6351/6826	99.77	6	NODE_3_length_161229_cov_37.0000_ID_62026	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	YasirM_2022__SRR18335001__bin.1.fa	1.6491	1.6137	99.51	7.559	NA-NA	HIGH	NA-NA	8	7.559	7455/8675	99.51	230	NODE_15_length_89569_cov_58.2503_ID_11757	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	1.6099	1.5131	99.48	7.38	NA-NA	HIGH	NA-NA	7	7.38	6814/8010	99.48	37	"ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_501.fa	1.4389	1.5951	99.39	6.595	NA-NA	HIGH	NA-NA	6	6.595	8032/9710	99.39	1	MAG_501_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	1.3875	1.6647	99.23	6.36	NA-NA	HIGH	NA-NA	6	6.36	8351/10617	99.23	29	SRS5653333_k141_170	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	1.2946	2.0612	98.8	5.934	NA-NA	HIGH	NA-NA	5	5.934	9749/14170	98.8	165	VB11-26_k141_193	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	FranciosaI_2021__SRR12227952__bin.4.fa	0.7169	1.0512	97.83	3.286	NA-NA	HIGH	NA-NA	3	3.286	6612/13068	97.83	1259	NODE_4_length_136482_cov_25.9989_ID_213579	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_003946095.1_ASM394609v1_genomic.fa	0.6922	0.7819	98.53	3.173	NA-NA	HIGH	NA-NA	3	3.173	6287/9939	98.53	173	"GCF_003946095.1_ASM394609v1_genomic_NZ_RHOD01000001.1 Levilactobacillus lindianensis strain 220-4 contig1, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS01-22__bin.24.fa	0.3794	0.5676	99.37	1.739	99.30-99.44	1.739	1.66-1.82	2	2.492	9010/13279	98.76	0	TGS01-22_k141_474	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.3506	0.3311	99.61	1.607	99.51-99.70	1.607	1.51-1.68	2	2.45	5843/8251	98.89	1	ERS3967691_k141_96	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_008033155.1_ASM803315v1_genomic.fa	0.3037	0.3071	99.49	1.392	99.39-99.55	1.392	1.34-1.47	2	1.876	5459/8418	98.61	43	"GCF_008033155.1_ASM803315v1_genomic_NZ_CP042371.1 Secundilactobacillus malefermentans strain CBA3618 chromosome, complete genome"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.2586	0.2579	99.48	1.185	99.40-99.56	1.185	1.12-1.25	2	1.898	5288/8865	98.35	63	"GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_003946025.1_ASM394602v1_genomic.fa	0.2332	0.2944	99.76	1.069	99.67-99.85	1.069	1.02-1.11	1	1.688	6762/11066	98.42	3	"GCF_003946025.1_ASM394602v1_genomic_NZ_RHNR01000001.1 Lacticaseibacillus songhuajiangensis strain 7-19 contig1, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_009184845.1_ASM918484v1_genomic.fa	0.2159	0.3617	97.94	0.99	97.81-98.08	0.99	0.92-1.05	1	1.779	4356/13112	96.51	101	GCF_009184845.1_ASM918484v1_genomic_NZ_CP045068.1 Lacticaseibacillus manihotivorans strain LM010 chromosome	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	0.1907	0.1878	99.33	0.874	99.22-99.50	0.874	0.81-0.92	1	1.58	4100/8532	97.66	253	"ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS01-29__bin.2.fa	0.1903	0.1924	98.9	0.872	98.75-99.06	0.872	0.81-0.93	1	1.537	3742/8985	97.21	75	TGS01-29_k141_314	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_002872255.1_ASM287225v1_genomic.fa	0.1842	0.2304	99.4	0.844	99.26-99.54	0.844	0.80-0.89	1	1.472	5241/10910	97.66	54	"GCF_002872255.1_ASM287225v1_genomic_NZ_NIPR01000001.1 Companilactobacillus nuruki strain SYF10-1a 1, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa	0.1821	0.9513	99.29	0.835	99.22-99.35	0.835	0.81-0.86	1	1.539	20307/44775	97.48	2	WK065-1-L-08h-05B1_S62_k141_23	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	LeechJ_2020__ERS3967742__bin.3.fa	0.1674	0.9391	99.92	0.767	99.85-99.98	0.767	0.74-0.78	1	1.46	26106/49999	97.93	0	ERS3967742_k141_58	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_111__bin.11.fa	0.1632	0.211	98.88	0.748	98.72-99.05	0.748	0.69-0.81	1	1.554	4318/11542	96.88	32	DS_111_k141_820	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	LiZ_2019__SRS3379157__bin.3.fa	0.1406	0.3235	99.05	0.645	98.91-99.16	0.645	0.61-0.68	1	1.465	7292/20657	96.7	166	SRS3379157_k141_320	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS11-22__bin.20.fa	0.1387	0.3292	98.45	0.636	98.32-98.55	0.636	0.61-0.67	1	1.375	6092/21047	96.08	3	TGS11-22_k141_1419	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	0.12	0.108	99.26	0.55	99.02-99.49	0.55	0.51-0.60	1	1.369	2696/7955	96.57	52	SRS6115052_k141_129	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.1013	0.0982	98.44	0.464	98.18-98.78	0.464	0.41-0.51	1	1.26	1973/8642	95.35	115	WK023-1-L-48h-02G3_S117_k141_1117	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_106__bin.5.fa	0.1009	0.0793	99.28	0.462	99.06-99.55	0.462	0.42-0.50	1	1.308	2084/7039	96.15	21	DS_106_k141_351	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_116.fa	0.1007	0.0554	95.41	0.462	94.82-96.02	0.462	0.37-0.56	1	1.297	408/4679	92.43	685	MAG_116_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_183.fa	0.0959	0.2096	98.65	0.44	98.46-98.85	0.44	0.41-0.47	1	1.277	4498/19273	95.41	596	MAG_183_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.0957	0.0788	99.66	0.439	99.42-99.92	0.439	0.40-0.48	1	1.259	2363/7379	96.39	15	WK028-2-L-48h-03A1_S20_k141_3165	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	YouL_2022__SRR13308526__bin.24.fa	0.0942	0.2087	98.92	0.432	98.74-99.13	0.432	0.40-0.46	1	1.258	4957/19793	95.63	811	NODE_37_length_141872_cov_18.1171_ID_20191	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB06-21__bin.6.fa	0.085	0.1967	98.91	0.389	98.76-99.09	0.389	0.37-0.41	1	1.317	4780/20606	95.4	9	VB06-21_k141_12611	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q02-30__bin.22.fa	0.0838	0.2085	99.09	0.384	98.93-99.27	0.384	0.36-0.40	1	1.277	5262/21884	95.51	17	Q02-30_k141_3773	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	0.0766	0.0477	98.6	0.351	98.16-99.09	0.351	0.30-0.41	1	1.459	1107/5623	94.89	66	AF66_k141_253	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.0739	0.0653	98.14	0.339	97.69-98.59	0.339	0.29-0.39	1	1.186	1315/7829	94.41	450	NODE_1_length_180989_cov_16.9995_ID_3968	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.3.fa	0.0714	0.0928	97.77	0.327	97.33-98.10	0.327	0.29-0.37	1	1.677	1693/11625	93.97	147	AF68_k141_2037	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_005405385.1_ASM540538v1_genomic.fa	0.0687	0.1095	99.04	0.315	98.81-99.32	0.315	0.28-0.34	1	1.205	2860/14173	94.97	75	"GCF_005405385.1_ASM540538v1_genomic_NZ_BJDY01000001.1 Lactiplantibacillus mudanjiangensis strain 11050 contig1, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__M-29__bin.23.fa	0.0614	0.106	96.19	0.282	95.79-96.54	0.282	0.25-0.33	1	1.166	1126/15317	91.92	152	M-29_k141_77	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0614	0.1364	99.2	0.282	98.96-99.42	0.282	0.26-0.30	1	1.169	3798/19857	94.8	0	SAMC044639_k141_719	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_003946265.1_ASM394626v1_genomic.fa	0.0604	0.0789	96.32	0.277	95.82-96.77	0.277	0.23-0.33	1	1.081	1032/11496	92.52	381	"GCF_003946265.1_ASM394626v1_genomic_NZ_RHNO01000001.1 Levilactobacillus yonginensis strain JCM 18023 contig1, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.22.fa	0.0604	0.1122	96.55	0.277	96.19-96.82	0.277	0.25-0.31	1	1.195	1336/16411	92.23	3	SAMC044639_k141_331	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__O-25.1__bin.33.fa	0.0585	0.1608	95.49	0.268	95.10-95.83	0.268	0.24-0.31	1	1.147	1363/24220	91.14	491	O-25.1_k141_2325	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.0558	0.0819	96.91	0.256	96.35-97.28	0.256	0.22-0.31	1	1.157	1106/12958	92.37	1516	NODE_117_length_29172_cov_5.0000_ID_19762	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.0534	0.0574	98.45	0.245	97.99-98.88	0.245	0.21-0.28	1	1.186	1247/9278	93.73	186	"GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_418__bin.8.fa	0.0485	0.0459	96.41	0.222	95.76-97.07	0.222	0.17-0.27	1	1.21	543/8364	91.56	1041	NODE_1_length_253996_cov_27.9987_ID_4007	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	WolfeBE_2014__932_Robiola_due_Latte__bin.1.fa	0.0451	0.1224	96.44	0.207	96.01-96.86	0.207	0.17-0.24	1	1.128	1467/24183	91.36	7	932_Robiola_due_Latte_k119_35	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_579.fa	0.0444	0.0954	98.47	0.204	98.14-98.77	0.204	0.18-0.22	1	1.109	2195/19121	93.26	661	MAG_579_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	YasirM_2022__SRR18335011__bin.1.fa	0.0431	0.0713	98.11	0.198	97.67-98.67	0.198	0.16-0.23	1	1.48	1537/14536	93.01	432	NODE_1_length_110556_cov_44.9620_ID_22529	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_227__bin.5.fa	0.0429	0.0547	96.82	0.197	96.14-97.34	0.197	0.16-0.24	1	1.112	733/11189	91.58	1	NODE_13_length_120594_cov_11.9989_ID_9743	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_001434055.1_ASM143405v1_genomic.fa	0.042	0.0532	97.68	0.193	97.10-98.14	0.193	0.16-0.23	1	1.213	1044/11550	92.54	328	"GCF_001434055.1_ASM143405v1_genomic_NZ_AZCZ01000001.1 Levilactobacillus parabrevis ATCC 53295 Scaffold1, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_160.fa	0.0406	0.0331	97.42	0.186	96.72-98.02	0.186	0.15-0.23	1	1.089	541/7165	92	1	MAG_160_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.31.fa	0.04	0.0916	98.28	0.184	97.89-98.64	0.184	0.16-0.21	1	1.096	2012/20578	92.77	317	SAMC044639_k141_6665	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.037	0.0318	96.28	0.17	95.10-97.14	0.17	0.12-0.24	1	1.106	377/7783	90.7	629	WK002-1-L-48h-01F6_S30_k141_2565	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_323.fa	0.0368	0.0641	95.65	0.169	94.93-96.38	0.169	0.13-0.22	1	1.644	609/15428	90.1	9	MAG_323_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_45.fa	0.0357	0.0443	99.59	0.164	99.10-100.08	0.164	0.14-0.19	1	1.104	1443/10848	93.7	2	MAG_45_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.0345	0.0388	96.75	0.158	95.91-97.62	0.158	0.11-0.20	1	1.25	551/10141	91.03	63	"GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.19.fa	0.033	0.0269	97.89	0.151	96.96-98.73	0.151	0.11-0.20	1	1.081	532/7305	91.9	2	NODE_60_length_69008_cov_15.0006_ID_75507	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_001434985.1_ASM143498v1_genomic.fa	0.033	0.0407	98.22	0.151	97.59-98.98	0.151	0.11-0.19	1	1.089	967/11067	92.44	185	"GCF_001434985.1_ASM143498v1_genomic_NZ_AZES01000005.1 Companilactobacillus paralimentarius DSM 13238 = JCM 10415 strain DSM 13238 NODE_10, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.2.fa	0.0325	0.0647	97.64	0.149	97.03-98.06	0.149	0.13-0.18	1	1.08	1159/17593	91.6	1	NODE_32_length_81301_cov_12.8848_ID_338	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	LeechJ_2020__ERS3967701__bin.1.fa	0.0314	0.0731	98.82	0.144	98.39-99.18	0.144	0.13-0.16	1	1.088	1924/20761	92.61	289	ERS3967701_k141_224	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_001436595.1_ASM143659v1_genomic.fa	0.029	0.0489	96.39	0.133	95.62-97.25	0.133	0.09-0.17	1	1.472	640/14539	90.42	139	"GCF_001436595.1_ASM143659v1_genomic_NZ_AYZM01000005.1 Secundilactobacillus similis DSM 23365 = JCM 2765 strain DSM 23365 NODE_10, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_426.fa	0.0285	0.0697	97.57	0.13	96.99-98.13	0.13	0.11-0.16	1	1.044	1298/21985	91.28	1095	MAG_426_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	FontanaF_2023__SRR20746851__bin.6.fa	0.0284	0.0715	98.07	0.13	97.55-98.55	0.13	0.11-0.15	1	1.069	1512/22629	91.64	471	NODE_1_length_87421_cov_11.0000_ID_9656	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_594.fa	0.0231	0.0289	98.73	0.106	97.80-99.45	0.106	0.08-0.14	1	1.057	739/10962	91.67	1	MAG_594_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	FontanaF_2023__SRR20746866__bin.6.fa	0.0222	0.022	95.19	0.102	93.32-97.09	0.102	0.05-0.18	1	1.267	195/8729	88.46	39	NODE_1_length_116121_cov_33.0000_ID_1072	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_001435525.1_ASM143552v1_genomic.fa	0.0219	0.0313	96.94	0.1	95.85-98.12	0.1	0.07-0.14	1	0.956	549/12555	90.4	278	"GCF_001435525.1_ASM143552v1_genomic_NZ_AZDP01000049.1 Levilactobacillus koreensis JCM 16448 NODE_100, whole genome shotgun sequence"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS15-30__bin.9.fa	0.0207	0.0345	96.48	0.095	95.33-97.62	0.095	0.06-0.14	1	1.05	442/14814	89.29	2	TGS15-30_k141_1200	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_256__bin.2.fa	0.0201	0.0195	97.64	0.092	96.25-98.90	0.092	0.06-0.14	1	1.049	364/8666	90.28	0	NODE_1_length_428318_cov_12.9998_ID_8660	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	EBC_134.7.fa	0.02	0.0562	98.09	0.092	97.33-98.77	0.092	0.07-0.12	1	1.052	1215/25164	90.69	559	EBC_134.7_EBC_134_scaffold_2638	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PM002_71775__bin.14.fa	0.0197	0.0141	95.92	0.09	94.08-97.94	0.09	0.04-0.16	1	1.127	181/6389	89.14	69	PM002_71775_k141_697	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_331.fa	0.0192	0.019	98.07	0.088	96.51-99.65	0.088	0.05-0.14	1	1.042	404/8780	90.55	59	MAG_331_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS01-22__bin.6.fa	0.019	0.025	95.85	0.087	94.27-98.02	0.087	0.04-0.15	1	1.042	264/11807	88.46	4	TGS01-22_k141_1527	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	GCF_000831645.3_ASM83164v3_genomic.fa	0.0181	0.0245	97.57	0.083	96.17-98.81	0.083	0.05-0.13	1	1.044	430/11507	89.94	110	"GCF_000831645.3_ASM83164v3_genomic_NZ_CP012559.1 Companilactobacillus heilongjiangensis strain DSM 28069 chromosome, complete genome"	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	EBC_134.6.fa	0.0156	0.041	97.69	0.072	96.77-98.70	0.072	0.05-0.10	1	1.046	783/23356	89.63	1028	EBC_134.6_EBC_134_scaffold_3138	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	0.0147	0.0846	99.01	0.068	98.37-99.59	0.068	0.06-0.08	1	1.056	2463/51361	90.67	7	GO005_71775_k141_129	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	EBC_082.15.fa	0.0146	0.0334	98.38	0.067	97.30-99.24	0.067	0.05-0.09	1	1.035	802/20483	90.08	365	EBC_082.15_EBC_082_scaffold_602	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0128	0.0174	97.65	0.059	95.86-99.65	0.059	0.03-0.10	1	1.091	364/12064	89.32	37	NODE_1_length_333540_cov_36.9994_ID_1661	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MAG_178.fa	0.0115	0.0123	99.19	0.053	97.44-101.18	0.053	0.03-0.09	1	1.239	418/9485	90.42	14	MAG_178_0	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.0114	0.0155	97.42	0.052	95.55-99.21	0.052	0.03-0.10	1	1.058	276/12165	88.5	21	P2235_73323_k141_1719	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.0106	0.0124	96.58	0.049	94.26-97.85	0.049	0.03-0.10	1	1.018	169/10372	87.56	14	TGS12-29_k141_701	7741_011_S36
7741_011_S36_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS05-30_0__bin.3.fa	0.0102	0.0308	96.75	0.047	95.23-99.46	0.047	0.02-0.07	1	1.079	445/27066	87.59	0	TGS05-30_0_k141_650	7741_011_S36
7741_012_S37_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	82.7265	86.812	99.75	338	NA-NA	HIGH	NA-NA	338	303.066	12582/13589	99.75	0	NODE_1_length_274429_cov_22.9992_ID_7781	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	10.7691	8.4043	98.76	44	NA-NA	HIGH	NA-NA	44	42.346	6825/10040	98.76	143	NODE_36_length_112572_cov_15.0000_ID_47355	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	3.8709	2.5446	99.77	15.815	NA-NA	HIGH	NA-NA	14	15.815	7674/8251	99.77	0	ERS3967691_k141_96	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	1.1144	0.6393	99.36	4.553	NA-NA	HIGH	NA-NA	4	4.553	6053/7379	99.36	0	WK028-2-L-48h-03A1_S20_k141_3165	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	YasirM_2022__SRR18335011__bin.1.fa	0.9613	1.1054	99.67	3.928	NA-NA	HIGH	NA-NA	4	3.928	13112/14536	99.67	336	NODE_1_length_110556_cov_44.9620_ID_22529	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	MAG_501.fa	0.1098	0.0847	98.89	0.449	98.66-99.15	0.449	0.40-0.48	1	1.251	2481/9710	95.69	0	MAG_501_0	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	GCF_010306265.1_ASM1030626v1_genomic.fa	0.0893	0.0563	99.01	0.365	98.66-99.33	0.365	0.32-0.41	1	1.16	1847/7975	95.39	36	"GCF_010306265.1_ASM1030626v1_genomic_NZ_BLKA01000001.1 Weissella sagaensis strain X0278 contig1, whole genome shotgun sequence"	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.0705	0.0434	97.7	0.288	97.31-98.14	0.288	0.24-0.33	1	1.195	965/7829	93.47	14	NODE_1_length_180989_cov_16.9995_ID_3968	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0657	0.0456	98.57	0.268	98.18-98.94	0.268	0.23-0.30	1	1.175	1357/8865	94.13	60	"GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome"	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	YouL_2022__SRR13308526__bin.24.fa	0.0587	0.0906	98.87	0.24	98.59-99.12	0.24	0.22-0.26	1	1.137	2965/19793	94.06	10	NODE_37_length_141872_cov_18.1171_ID_20191	7741_012_S37
7741_012_S37_trimmed_1.fastq.gz	LiZ_2019__SRS3379157__bin.3.fa	0.0357	0.0572	96.36	0.146	95.67-96.95	0.146	0.12-0.18	1	1.083	889/20657	90.35	326	SRS3379157_k141_320	7741_012_S37
